mid,date
41301,2001-07-30 07:07:51
214028,2001-07-30 07:11:00
72300,2001-07-30 07:15:01
41300,2001-07-30 07:24:23
158437,2001-07-30 07:26:55
284261,2001-07-30 07:32:35
19403,2001-07-30 07:39:57
112237,2001-07-30 07:49:13
72299,2001-07-30 07:56:35
158438,2001-07-30 07:58:18
272286,2001-07-30 08:11:06
214034,2001-07-30 08:15:00
38080,2001-07-30 08:15:34
38079,2001-07-30 08:16:45
38078,2001-07-30 08:17:26
72298,2001-07-30 08:21:11
75165,2001-07-30 08:21:11
273498,2001-07-30 08:24:42
51739,2001-07-30 08:25:34
398620,2001-07-30 08:36:20
112236,2001-07-30 08:36:55
158439,2001-07-30 08:37:06
41299,2001-07-30 08:42:31
158440,2001-07-30 08:43:14
79524,2001-07-30 08:50:28
272285,2001-07-30 08:53:36
59820,2001-07-30 08:55:45
273497,2001-07-30 08:56:29
59819,2001-07-30 09:00:59
18238,2001-07-30 09:01:28
214046,2001-07-30 09:10:00
255735,2001-07-30 09:10:07
46012,2001-07-30 09:27:56
268780,2001-07-30 09:34:07
296093,2001-07-30 09:57:41
297577,2001-07-30 09:57:41
272284,2001-07-30 10:07:55
252270,2001-07-30 10:12:01
51738,2001-07-30 10:14:11
214047,2001-07-30 10:18:00
88875,2001-07-30 10:21:48
19402,2001-07-30 10:23:34
299657,2001-07-30 10:24:46
112235,2001-07-30 10:24:47
88874,2001-07-30 10:27:13
88873,2001-07-30 10:28:01
284262,2001-07-30 10:31:22
81292,2001-07-30 10:48:48
80899,2001-07-30 10:48:48
214049,2001-07-30 10:52:00
214048,2001-07-30 10:52:00
252271,2001-07-30 10:55:28
252272,2001-07-30 11:00:26
76595,2001-07-30 11:03:10
380884,2001-07-30 11:03:10
88024,2001-07-30 11:03:10
252273,2001-07-30 11:03:22
214052,2001-07-30 11:06:00
41298,2001-07-30 11:10:08
41297,2001-07-30 11:14:44
80898,2001-07-30 11:17:48
82168,2001-07-30 11:22:10
366941,2001-07-30 11:25:46
38077,2001-07-30 11:45:52
38076,2001-07-30 11:53:21
274151,2001-07-30 12:05:59
274152,2001-07-30 12:08:16
72297,2001-07-30 12:09:05
72296,2001-07-30 12:14:24
254333,2001-07-30 12:21:07
82167,2001-07-30 12:24:20
80897,2001-07-30 12:36:21
30489,2001-07-30 12:39:34
235483,2001-07-30 12:44:00
72295,2001-07-30 12:44:00
156175,2001-07-30 12:46:12
208480,2001-07-30 12:48:00
158442,2001-07-30 13:17:28
72294,2001-07-30 13:18:06
257699,2001-07-30 13:20:11
30488,2001-07-30 13:22:22
177068,2001-07-30 13:22:22
365356,2001-07-30 13:49:10
19401,2001-07-30 14:00:01
19400,2001-07-30 14:00:58
379168,2001-07-30 14:24:47
80896,2001-07-30 14:25:30
41296,2001-07-30 14:32:22
208482,2001-07-30 14:33:00
252274,2001-07-30 14:36:53
41295,2001-07-30 14:45:59
41294,2001-07-30 14:47:02
21394,2001-07-30 14:52:42
284263,2001-07-30 15:08:01
88021,2001-07-30 15:14:38
252275,2001-07-30 15:17:10
252276,2001-07-30 15:17:37
158445,2001-07-30 15:23:31
111874,2001-07-30 15:23:31
235478,2001-07-30 15:37:08
252277,2001-07-30 15:49:02
51737,2001-07-30 16:08:24
112234,2001-07-30 16:17:27
112233,2001-07-30 16:33:15
208487,2001-07-30 16:44:00
38075,2001-07-30 16:49:16
235475,2001-07-30 16:58:38
41293,2001-07-30 16:59:49
38074,2001-07-30 17:06:23
208490,2001-07-30 17:11:00
19399,2001-07-30 17:17:42
38073,2001-07-30 17:47:58
208495,2001-07-30 18:15:00
19398,2001-07-30 18:16:45
38072,2001-07-30 18:35:20
38071,2001-07-30 18:36:06
402805,2001-07-30 18:52:02
38070,2001-07-30 18:53:28
38069,2001-07-30 18:55:26
38068,2001-07-30 18:58:32
38067,2001-07-30 19:00:29
38066,2001-07-30 19:01:40
214059,2001-07-31 01:14:00
214060,2001-07-31 01:47:00
89315,2001-07-31 03:21:00
88914,2001-07-31 03:21:00
89314,2001-07-31 03:27:00
41292,2001-07-31 04:16:04
59818,2001-07-31 04:31:25
59817,2001-07-31 04:32:36
59816,2001-07-31 04:35:15
214069,2001-07-31 04:40:00
51736,2001-07-31 05:05:52
298298,2001-07-31 05:24:33
51735,2001-07-31 05:24:41
272283,2001-07-31 05:36:17
273496,2001-07-31 05:42:26
273495,2001-07-31 05:47:15
197893,2001-07-31 06:00:31
51192,2001-07-31 06:14:46
272282,2001-07-31 06:27:05
37553,2001-07-31 06:27:10
72293,2001-07-31 07:00:19
156176,2001-07-31 07:04:46
272281,2001-07-31 07:27:16
272280,2001-07-31 07:44:17
272279,2001-07-31 08:00:34
82165,2001-07-31 08:01:28
72292,2001-07-31 08:05:42
72291,2001-07-31 08:07:14
274153,2001-07-31 08:09:17
72290,2001-07-31 08:12:06
41291,2001-07-31 08:19:43
1018,2001-07-31 08:21:01
273494,2001-07-31 08:21:17
72289,2001-07-31 08:25:04
1019,2001-07-31 08:27:11
257698,2001-07-31 08:28:21
72288,2001-07-31 08:33:16
335702,2001-07-31 08:42:59
30487,2001-07-31 08:53:40
72287,2001-07-31 09:11:57
38065,2001-07-31 09:14:53
38064,2001-07-31 09:15:29
214084,2001-07-31 09:22:00
156177,2001-07-31 09:28:45
59815,2001-07-31 09:29:50
38063,2001-07-31 09:33:01
38062,2001-07-31 09:33:40
38061,2001-07-31 09:35:32
38060,2001-07-31 09:36:49
19397,2001-07-31 09:42:01
19396,2001-07-31 09:44:24
272278,2001-07-31 09:47:36
51734,2001-07-31 09:54:02
266461,2001-07-31 10:03:47
257697,2001-07-31 10:08:08
38059,2001-07-31 10:14:05
214085,2001-07-31 10:25:00
41290,2001-07-31 10:28:21
273493,2001-07-31 10:30:49
158451,2001-07-31 10:46:11
214086,2001-07-31 11:00:00
89313,2001-07-31 11:03:00
90589,2001-07-31 11:03:00
208503,2001-07-31 11:14:00
30486,2001-07-31 11:23:31
158453,2001-07-31 11:31:02
152052,2001-07-31 11:38:52
208504,2001-07-31 11:47:00
82164,2001-07-31 11:48:06
51387,2001-07-31 11:48:06
156178,2001-07-31 11:56:25
82163,2001-07-31 11:57:28
80895,2001-07-31 12:02:11
46007,2001-07-31 12:06:31
19395,2001-07-31 12:25:23
19394,2001-07-31 12:39:28
19393,2001-07-31 12:45:55
296096,2001-07-31 12:49:07
297580,2001-07-31 12:49:07
19392,2001-07-31 12:57:29
199841,2001-07-31 13:13:23
82162,2001-07-31 13:13:23
158454,2001-07-31 13:15:06
38058,2001-07-31 13:27:33
335701,2001-07-31 14:01:56
38057,2001-07-31 14:03:58
38056,2001-07-31 14:04:14
38055,2001-07-31 14:04:55
399020,2001-07-31 14:06:38
192232,2001-07-31 14:10:09
30485,2001-07-31 14:18:28
41289,2001-07-31 15:02:56
59814,2001-07-31 15:03:51
30484,2001-07-31 15:10:29
30483,2001-07-31 15:13:25
274154,2001-07-31 15:44:39
41288,2001-07-31 15:46:46
59813,2001-07-31 16:15:01
51193,2001-07-31 16:20:26
233864,2001-07-31 16:30:36
112232,2001-07-31 16:55:09
402832,2001-07-31 18:48:38
208510,2001-07-31 21:00:00
51733,2001-08-01 03:50:00
41287,2001-08-01 05:16:29
235461,2001-08-01 05:32:20
297889,2001-08-01 06:00:17
208511,2001-08-01 06:05:14
254334,2001-08-01 06:06:26
72286,2001-08-01 06:18:08
37533,2001-08-01 06:24:51
37534,2001-08-01 06:25:53
299817,2001-08-01 06:26:18
272277,2001-08-01 06:44:27
72285,2001-08-01 06:44:39
30482,2001-08-01 06:45:55
273492,2001-08-01 06:49:50
272276,2001-08-01 06:50:06
80894,2001-08-01 07:05:17
364100,2001-08-01 07:17:18
51732,2001-08-01 07:18:52
127040,2001-08-01 07:23:21
208512,2001-08-01 07:23:21
364101,2001-08-01 07:28:01
38054,2001-08-01 07:30:40
72284,2001-08-01 07:36:19
30481,2001-08-01 07:51:46
82158,2001-08-01 07:53:51
272275,2001-08-01 07:58:40
272274,2001-08-01 08:13:02
364102,2001-08-01 08:24:29
30480,2001-08-01 08:34:11
112231,2001-08-01 08:34:13
272273,2001-08-01 08:37:11
156179,2001-08-01 08:40:06
272272,2001-08-01 08:40:27
272271,2001-08-01 08:43:40
208513,2001-08-01 09:04:06
72283,2001-08-01 09:04:27
272270,2001-08-01 09:05:11
82156,2001-08-01 09:09:31
81289,2001-08-01 09:09:31
41286,2001-08-01 09:41:18
41285,2001-08-01 09:43:26
41284,2001-08-01 09:50:46
252278,2001-08-01 09:56:58
51731,2001-08-01 10:04:45
51730,2001-08-01 10:16:10
51218,2001-08-01 10:46:14
76596,2001-08-01 10:54:51
88010,2001-08-01 10:54:51
380882,2001-08-01 10:54:51
158326,2001-08-01 10:58:06
90481,2001-08-01 11:10:00
89312,2001-08-01 11:10:00
208515,2001-08-01 11:14:59
111867,2001-08-01 11:35:20
158327,2001-08-01 11:35:20
41283,2001-08-01 12:24:25
379167,2001-08-01 12:36:00
379166,2001-08-01 12:38:31
364103,2001-08-01 12:55:50
284264,2001-08-01 12:59:28
72282,2001-08-01 13:23:49
72281,2001-08-01 13:29:13
297072,2001-08-01 13:38:07
208521,2001-08-01 14:23:01
72280,2001-08-01 14:27:48
208522,2001-08-01 14:44:36
190272,2001-08-01 14:54:55
191477,2001-08-01 14:54:55
235453,2001-08-01 15:00:42
156180,2001-08-01 15:03:34
112230,2001-08-01 15:07:12
235451,2001-08-01 15:15:11
82155,2001-08-01 15:30:58
172518,2001-08-01 15:53:12
208523,2001-08-01 15:53:12
208524,2001-08-01 16:28:02
191772,2001-08-01 16:40:37
268792,2001-08-01 16:51:58
51729,2001-08-01 16:57:16
51728,2001-08-01 16:58:06
208525,2001-08-01 17:02:34
199842,2001-08-01 17:02:34
51727,2001-08-01 17:17:37
51726,2001-08-01 17:22:24
268793,2001-08-01 17:32:21
273491,2001-08-02 05:30:57
51725,2001-08-02 05:41:56
378262,2001-08-02 06:16:15
72279,2001-08-02 06:16:57
380053,2001-08-02 06:28:55
37532,2001-08-02 06:30:23
380052,2001-08-02 06:33:41
398638,2001-08-02 06:42:17
379165,2001-08-02 06:59:58
51167,2001-08-02 07:02:22
30479,2001-08-02 07:06:59
51724,2001-08-02 07:17:31
364104,2001-08-02 07:24:21
51723,2001-08-02 07:29:24
72278,2001-08-02 07:32:08
51722,2001-08-02 07:33:04
284265,2001-08-02 07:37:01
284266,2001-08-02 07:41:39
51721,2001-08-02 07:47:28
30478,2001-08-02 07:51:37
51168,2001-08-02 07:56:24
30477,2001-08-02 07:57:47
379164,2001-08-02 08:04:58
152053,2001-08-02 08:08:06
72277,2001-08-02 08:09:30
30476,2001-08-02 08:15:00
379163,2001-08-02 08:16:45
379162,2001-08-02 08:19:49
30475,2001-08-02 08:22:38
30474,2001-08-02 08:27:05
30473,2001-08-02 08:32:37
254335,2001-08-02 08:36:55
112229,2001-08-02 09:14:12
112228,2001-08-02 09:15:38
378263,2001-08-02 09:19:26
380051,2001-08-02 09:38:20
398640,2001-08-02 09:38:20
273490,2001-08-02 09:44:20
51197,2001-08-02 10:00:06
252279,2001-08-02 10:02:58
51720,2001-08-02 10:03:40
274155,2001-08-02 11:17:48
41282,2001-08-02 11:19:02
296100,2001-08-02 11:25:21
297584,2001-08-02 11:25:21
41281,2001-08-02 11:25:34
274156,2001-08-02 11:28:26
41280,2001-08-02 11:33:29
382506,2001-08-02 11:38:31
382507,2001-08-02 11:38:31
382508,2001-08-02 11:38:32
268795,2001-08-02 12:10:07
284267,2001-08-02 12:26:50
112227,2001-08-02 12:29:21
235446,2001-08-02 12:31:27
112226,2001-08-02 12:54:12
192230,2001-08-02 13:13:59
72276,2001-08-02 13:16:20
72275,2001-08-02 13:18:06
88872,2001-08-02 13:25:34
235445,2001-08-02 13:32:56
208528,2001-08-02 14:09:33
192231,2001-08-02 14:13:54
254336,2001-08-02 14:15:19
254337,2001-08-02 14:16:43
199860,2001-08-02 14:21:38
274157,2001-08-02 14:22:43
233865,2001-08-02 14:35:36
266460,2001-08-02 14:46:19
30472,2001-08-02 14:46:59
284268,2001-08-02 14:50:26
41279,2001-08-02 14:54:41
76597,2001-08-02 14:57:49
87993,2001-08-02 14:57:49
380883,2001-08-02 14:57:49
208530,2001-08-02 14:58:16
30471,2001-08-02 15:03:41
41278,2001-08-02 15:32:26
41277,2001-08-02 15:34:37
41276,2001-08-02 16:08:06
41275,2001-08-03 05:19:36
80893,2001-08-03 05:26:37
208531,2001-08-03 06:11:58
37531,2001-08-03 06:18:06
112225,2001-08-03 06:18:29
361998,2001-08-03 06:23:10
41274,2001-08-03 06:31:15
41273,2001-08-03 06:46:36
41272,2001-08-03 06:47:58
30470,2001-08-03 06:51:48
254339,2001-08-03 07:03:13
364105,2001-08-03 07:18:21
46000,2001-08-03 07:44:46
1609,2001-08-03 07:44:46
284269,2001-08-03 08:13:57
41271,2001-08-03 08:17:49
156181,2001-08-03 08:38:43
284270,2001-08-03 08:42:41
364106,2001-08-03 09:04:15
252280,2001-08-03 09:25:21
208532,2001-08-03 10:00:58
266459,2001-08-03 11:17:45
292003,2001-08-03 11:23:51
80892,2001-08-03 11:36:05
272269,2001-08-03 11:44:55
21445,2001-08-03 11:48:16
235433,2001-08-03 11:48:59
112224,2001-08-03 11:58:57
51080,2001-08-03 12:13:24
208533,2001-08-03 12:13:24
208534,2001-08-03 12:30:51
128961,2001-08-03 12:30:51
30469,2001-08-03 12:51:22
268068,2001-08-03 13:15:33
268801,2001-08-03 13:25:25
268069,2001-08-03 13:28:46
267952,2001-08-03 14:02:06
268802,2001-08-03 14:02:06
267953,2001-08-03 14:22:01
233866,2001-08-03 14:23:59
233867,2001-08-03 14:26:43
233840,2001-08-03 14:29:06
233868,2001-08-03 14:29:06
272268,2001-08-03 14:30:30
41270,2001-08-03 14:41:32
378264,2001-08-03 14:50:40
268070,2001-08-03 14:52:15
178975,2001-08-03 15:01:19
18236,2001-08-03 15:01:19
41269,2001-08-03 15:11:20
268803,2001-08-03 15:11:45
335700,2001-08-03 15:57:00
75155,2001-08-05 11:34:50
380830,2001-08-05 12:21:51
382601,2001-08-05 12:21:51
87971,2001-08-05 13:25:24
76599,2001-08-05 13:25:24
296301,2001-08-05 17:38:20
41268,2001-08-06 04:26:52
41267,2001-08-06 04:29:17
59812,2001-08-06 04:34:20
80891,2001-08-06 05:19:25
59811,2001-08-06 05:56:04
208535,2001-08-06 06:18:18
208536,2001-08-06 06:19:05
37530,2001-08-06 06:28:01
72274,2001-08-06 06:37:13
30468,2001-08-06 06:40:53
38053,2001-08-06 06:52:54
59810,2001-08-06 06:54:48
30467,2001-08-06 06:56:05
59809,2001-08-06 06:56:33
30466,2001-08-06 06:57:21
284271,2001-08-06 07:00:06
284272,2001-08-06 07:07:58
41266,2001-08-06 07:09:20
51719,2001-08-06 07:15:52
59808,2001-08-06 07:27:50
296434,2001-08-06 07:34:28
297075,2001-08-06 07:34:55
273489,2001-08-06 07:37:54
72273,2001-08-06 07:48:23
235428,2001-08-06 07:52:59
59807,2001-08-06 07:53:57
379161,2001-08-06 08:12:45
72272,2001-08-06 08:42:14
268805,2001-08-06 08:42:43
208537,2001-08-06 08:45:58
208538,2001-08-06 08:45:59
335990,2001-08-06 09:17:17
252281,2001-08-06 09:19:02
268806,2001-08-06 09:31:43
51718,2001-08-06 09:37:16
266458,2001-08-06 09:44:44
364107,2001-08-06 09:48:33
268807,2001-08-06 09:57:57
112223,2001-08-06 10:16:44
59806,2001-08-06 10:23:13
112222,2001-08-06 10:44:19
112221,2001-08-06 10:48:53
59805,2001-08-06 10:49:21
72271,2001-08-06 10:52:15
72270,2001-08-06 10:55:07
252282,2001-08-06 11:06:24
284273,2001-08-06 11:14:18
72269,2001-08-06 11:19:27
72268,2001-08-06 11:23:07
273488,2001-08-06 11:26:00
41265,2001-08-06 11:36:37
41264,2001-08-06 11:39:40
41263,2001-08-06 11:42:11
41262,2001-08-06 11:58:11
156182,2001-08-06 12:16:23
272267,2001-08-06 12:17:49
72267,2001-08-06 12:32:28
30465,2001-08-06 12:52:02
72266,2001-08-06 12:55:30
72265,2001-08-06 13:08:16
272266,2001-08-06 13:18:27
272265,2001-08-06 13:27:48
235422,2001-08-06 13:27:55
208543,2001-08-06 13:32:34
272264,2001-08-06 13:34:49
41261,2001-08-06 13:42:41
272263,2001-08-06 13:43:44
268071,2001-08-06 13:48:23
72264,2001-08-06 13:53:18
72263,2001-08-06 13:54:41
362693,2001-08-06 13:55:09
272262,2001-08-06 13:56:49
273487,2001-08-06 13:59:32
273486,2001-08-06 14:00:28
273485,2001-08-06 14:03:46
266457,2001-08-06 14:03:49
365355,2001-08-06 14:07:09
266456,2001-08-06 14:11:34
191991,2001-08-06 14:23:12
190229,2001-08-06 14:23:12
254340,2001-08-06 14:30:35
30464,2001-08-06 14:48:28
379160,2001-08-06 15:25:28
398654,2001-08-06 15:30:37
199843,2001-08-06 16:02:31
273484,2001-08-06 16:21:12
273483,2001-08-06 16:24:52
273482,2001-08-06 16:33:13
88871,2001-08-06 16:33:31
88870,2001-08-06 16:42:07
208548,2001-08-06 17:48:00
59804,2001-08-07 04:50:12
252283,2001-08-07 05:37:06
272261,2001-08-07 05:54:15
208552,2001-08-07 06:26:07
38052,2001-08-07 06:31:07
272260,2001-08-07 06:36:06
284274,2001-08-07 06:42:34
297076,2001-08-07 06:48:47
284275,2001-08-07 06:50:58
364108,2001-08-07 06:51:41
364109,2001-08-07 06:52:20
284276,2001-08-07 06:55:20
398656,2001-08-07 06:58:31
284277,2001-08-07 06:59:06
30463,2001-08-07 07:03:28
252284,2001-08-07 07:04:10
399031,2001-08-07 07:16:40
252285,2001-08-07 07:32:34
284278,2001-08-07 07:35:34
59803,2001-08-07 07:36:12
272259,2001-08-07 07:38:32
364110,2001-08-07 07:42:53
152054,2001-08-07 07:44:10
284279,2001-08-07 07:56:21
284280,2001-08-07 08:00:39
19391,2001-08-07 08:08:35
284281,2001-08-07 08:10:48
252286,2001-08-07 08:16:01
208562,2001-08-07 08:28:47
30462,2001-08-07 08:29:11
30461,2001-08-07 08:35:46
272258,2001-08-07 08:39:49
272257,2001-08-07 08:44:00
208555,2001-08-07 08:46:02
30460,2001-08-07 08:54:21
235418,2001-08-07 08:59:34
272256,2001-08-07 09:00:44
254341,2001-08-07 09:01:28
72262,2001-08-07 09:07:40
272255,2001-08-07 09:08:33
364111,2001-08-07 09:40:32
267958,2001-08-07 10:00:38
268813,2001-08-07 10:00:38
72261,2001-08-07 10:23:46
82147,2001-08-07 10:23:46
72260,2001-08-07 10:25:11
208556,2001-08-07 10:31:00
208557,2001-08-07 10:36:03
252287,2001-08-07 10:42:48
273481,2001-08-07 10:42:53
273480,2001-08-07 10:51:13
255794,2001-08-07 10:51:53
82146,2001-08-07 11:01:24
297077,2001-08-07 11:26:41
72259,2001-08-07 11:43:41
158335,2001-08-07 11:45:30
81281,2001-08-07 11:45:30
208558,2001-08-07 11:49:02
30459,2001-08-07 11:50:54
272254,2001-08-07 11:54:45
19390,2001-08-07 11:58:43
252288,2001-08-07 11:59:24
252289,2001-08-07 12:01:35
158336,2001-08-07 12:01:57
199861,2001-08-07 12:01:57
273479,2001-08-07 12:05:57
38051,2001-08-07 12:08:50
38050,2001-08-07 12:10:35
362000,2001-08-07 12:18:54
235413,2001-08-07 12:27:23
30458,2001-08-07 12:33:03
255795,2001-08-07 12:40:05
19389,2001-08-07 12:42:30
268072,2001-08-07 12:51:43
72258,2001-08-07 12:57:47
235412,2001-08-07 13:07:32
30457,2001-08-07 13:18:05
254342,2001-08-07 13:40:04
284282,2001-08-07 14:10:59
30456,2001-08-07 14:12:10
284283,2001-08-07 14:14:53
208565,2001-08-07 14:17:18
72257,2001-08-07 14:28:33
378265,2001-08-07 14:30:37
379159,2001-08-07 14:33:00
208567,2001-08-07 14:58:59
208569,2001-08-07 15:09:37
38049,2001-08-07 15:09:53
208570,2001-08-07 15:14:06
378266,2001-08-07 15:43:51
19388,2001-08-07 15:48:14
59802,2001-08-07 15:55:41
51207,2001-08-07 16:04:58
268823,2001-08-07 16:22:11
273478,2001-08-07 16:26:13
273477,2001-08-07 16:27:34
273476,2001-08-07 16:34:54
19387,2001-08-07 17:47:05
51209,2001-08-07 17:49:11
51717,2001-08-08 05:07:31
49712,2001-08-08 05:17:11
49711,2001-08-08 05:51:19
49710,2001-08-08 05:56:29
49709,2001-08-08 05:59:35
208579,2001-08-08 05:59:35
378267,2001-08-08 06:11:58
51716,2001-08-08 06:15:27
49708,2001-08-08 06:27:32
49707,2001-08-08 06:40:53
51715,2001-08-08 06:47:17
18235,2001-08-08 06:57:42
178971,2001-08-08 06:57:42
72256,2001-08-08 07:02:00
38048,2001-08-08 07:03:00
38047,2001-08-08 07:03:55
19386,2001-08-08 07:04:09
284284,2001-08-08 07:06:46
51714,2001-08-08 07:09:56
378268,2001-08-08 07:11:41
254344,2001-08-08 07:18:51
49706,2001-08-08 07:28:21
19385,2001-08-08 07:29:55
19384,2001-08-08 07:37:56
18365,2001-08-08 07:42:20
51713,2001-08-08 08:00:38
19383,2001-08-08 08:02:26
49705,2001-08-08 08:03:34
49704,2001-08-08 08:04:48
51712,2001-08-08 08:10:28
1607,2001-08-08 08:17:32
199613,2001-08-08 08:17:32
45986,2001-08-08 08:17:32
30455,2001-08-08 08:31:09
19382,2001-08-08 08:37:37
208581,2001-08-08 08:43:22
38046,2001-08-08 09:14:29
72255,2001-08-08 09:19:31
49703,2001-08-08 09:28:30
284285,2001-08-08 09:32:40
49702,2001-08-08 09:36:22
252290,2001-08-08 10:10:42
72254,2001-08-08 10:11:20
19381,2001-08-08 10:11:32
398663,2001-08-08 10:17:16
378269,2001-08-08 10:53:37
30454,2001-08-08 10:56:03
19380,2001-08-08 11:37:29
72253,2001-08-08 11:42:56
399034,2001-08-08 11:44:56
127123,2001-08-08 11:52:59
235405,2001-08-08 12:16:59
235404,2001-08-08 12:17:15
51711,2001-08-08 12:18:07
72252,2001-08-08 12:35:32
72251,2001-08-08 12:37:01
252291,2001-08-08 12:39:36
72250,2001-08-08 12:48:05
235402,2001-08-08 13:21:33
378270,2001-08-08 13:38:30
208583,2001-08-08 13:43:46
51210,2001-08-08 13:43:46
364112,2001-08-08 13:48:40
80890,2001-08-08 14:04:12
51710,2001-08-08 14:07:05
72249,2001-08-08 14:21:03
51709,2001-08-08 14:43:47
19379,2001-08-08 14:48:07
19378,2001-08-08 14:58:16
19377,2001-08-08 15:09:57
30453,2001-08-08 15:17:57
268073,2001-08-08 15:29:57
30452,2001-08-08 15:32:52
30451,2001-08-08 15:36:21
30450,2001-08-08 15:53:32
18110,2001-08-08 15:55:00
38045,2001-08-08 16:30:40
51204,2001-08-08 17:10:58
35265,2001-08-08 17:10:58
59801,2001-08-09 04:15:03
59800,2001-08-09 04:16:47
59799,2001-08-09 04:18:32
59798,2001-08-09 04:18:55
59797,2001-08-09 04:21:22
378271,2001-08-09 05:15:28
80889,2001-08-09 05:21:19
80888,2001-08-09 05:24:02
51708,2001-08-09 05:48:07
49701,2001-08-09 06:09:33
208587,2001-08-09 06:10:57
49700,2001-08-09 06:10:57
208588,2001-08-09 06:14:13
49699,2001-08-09 06:14:13
49698,2001-08-09 06:18:27
49697,2001-08-09 06:22:44
252292,2001-08-09 06:29:59
49696,2001-08-09 06:31:21
49695,2001-08-09 06:33:51
37527,2001-08-09 06:41:52
30449,2001-08-09 06:42:14
254345,2001-08-09 06:45:35
49694,2001-08-09 06:49:37
49693,2001-08-09 06:50:51
49692,2001-08-09 06:56:03
49691,2001-08-09 06:57:06
208589,2001-08-09 06:57:06
49690,2001-08-09 06:58:05
273475,2001-08-09 06:59:05
49689,2001-08-09 06:59:51
82142,2001-08-09 07:03:03
49688,2001-08-09 07:03:44
30448,2001-08-09 07:05:08
38044,2001-08-09 07:05:23
38043,2001-08-09 07:05:38
38042,2001-08-09 07:06:14
19376,2001-08-09 07:08:11
19375,2001-08-09 07:12:15
19374,2001-08-09 07:13:30
273474,2001-08-09 07:15:57
273473,2001-08-09 07:16:59
49687,2001-08-09 07:29:38
19373,2001-08-09 07:32:30
49686,2001-08-09 07:33:49
364113,2001-08-09 07:35:21
72248,2001-08-09 07:40:12
49685,2001-08-09 07:43:05
364114,2001-08-09 08:01:41
364115,2001-08-09 08:05:38
297805,2001-08-09 08:06:44
30447,2001-08-09 08:09:21
49684,2001-08-09 08:16:12
284286,2001-08-09 08:23:03
284287,2001-08-09 08:27:38
59796,2001-08-09 08:36:09
364116,2001-08-09 08:37:43
59795,2001-08-09 08:38:13
364117,2001-08-09 08:40:56
208590,2001-08-09 08:41:02
72247,2001-08-09 08:41:42
364118,2001-08-09 08:43:00
80887,2001-08-09 08:44:04
208591,2001-08-09 08:44:04
364119,2001-08-09 08:46:15
364120,2001-08-09 08:49:35
364121,2001-08-09 08:58:44
378272,2001-08-09 09:01:09
254346,2001-08-09 09:02:08
30446,2001-08-09 09:03:26
19372,2001-08-09 09:06:15
30445,2001-08-09 09:11:34
2302,2001-08-09 09:27:42
45984,2001-08-09 09:27:42
252293,2001-08-09 09:29:28
201776,2001-08-09 09:39:41
401743,2001-08-09 09:47:08
80886,2001-08-09 09:56:20
252294,2001-08-09 10:10:00
364122,2001-08-09 10:30:00
38040,2001-08-09 11:00:38
72246,2001-08-09 11:05:54
30444,2001-08-09 11:09:45
59794,2001-08-09 11:14:54
235395,2001-08-09 11:40:33
49683,2001-08-09 11:53:53
49682,2001-08-09 11:57:56
208594,2001-08-09 11:57:56
252295,2001-08-09 11:59:27
208596,2001-08-09 12:03:28
272253,2001-08-09 12:04:45
30443,2001-08-09 12:24:09
364123,2001-08-09 12:27:34
364124,2001-08-09 12:30:07
296307,2001-08-09 12:40:52
59793,2001-08-09 12:46:00
59792,2001-08-09 12:46:55
59791,2001-08-09 12:47:38
365354,2001-08-09 12:54:50
51212,2001-08-09 12:58:08
49681,2001-08-09 13:05:24
49680,2001-08-09 13:15:32
378273,2001-08-09 13:27:19
362695,2001-08-09 13:29:22
272252,2001-08-09 13:32:31
59790,2001-08-09 13:32:31
379158,2001-08-09 13:44:53
272251,2001-08-09 13:46:20
51707,2001-08-09 13:56:16
235391,2001-08-09 14:03:20
80885,2001-08-09 14:14:24
81287,2001-08-09 14:22:53
158139,2001-08-09 14:43:18
208597,2001-08-09 14:48:38
38039,2001-08-09 15:00:17
30442,2001-08-09 15:04:14
58509,2001-08-09 15:05:13
38038,2001-08-09 15:20:33
336522,2001-08-09 16:02:02
51706,2001-08-09 16:02:02
30441,2001-08-09 16:13:25
49679,2001-08-09 16:32:18
49678,2001-08-09 16:34:53
49677,2001-08-09 16:38:15
49676,2001-08-09 16:46:08
49675,2001-08-09 16:46:56
190228,2001-08-09 16:53:07
49674,2001-08-09 16:53:07
191997,2001-08-09 16:53:07
49673,2001-08-09 16:55:42
297806,2001-08-09 17:07:24
235388,2001-08-09 17:07:24
30440,2001-08-09 17:22:25
51213,2001-08-09 17:34:51
208601,2001-08-09 17:34:51
208602,2001-08-09 17:38:40
49672,2001-08-10 05:28:43
80884,2001-08-10 05:29:53
49671,2001-08-10 05:32:44
112220,2001-08-10 05:38:43
112219,2001-08-10 05:56:33
49670,2001-08-10 06:00:07
112218,2001-08-10 06:06:57
208603,2001-08-10 06:14:57
208636,2001-08-10 06:19:18
37523,2001-08-10 06:23:56
284288,2001-08-10 06:38:22
284289,2001-08-10 06:40:31
284290,2001-08-10 06:44:48
30439,2001-08-10 06:45:08
235387,2001-08-10 06:53:48
112217,2001-08-10 06:57:11
378274,2001-08-10 06:58:06
112216,2001-08-10 07:05:53
112215,2001-08-10 07:06:56
112214,2001-08-10 07:07:15
378275,2001-08-10 07:12:18
284291,2001-08-10 07:15:08
